7.18359375,https://particuliers.sg.fr/staticfiles/Particuliers/Medias/Home/Banque/Epargne-et-placement/Placements_financiers/SG-Opcimmo/SG_OPCIMMO_prospectus__.pdf,(28186, 34785)
6.59765625,https://particuliers.sg.fr/staticfiles/Particuliers/Medias/Home/Banque/Epargne-et-placement/Placements_financiers/SG-Opcimmo/SG_OPCIMMO_prospectus__.pdf,(33973, 40411)
5.09765625,https://particuliers.sg.fr/staticfiles/Particuliers/Medias/Home/Banque/Epargne-et-placement/Placements_financiers/SG-Opcimmo/SG_OPCIMMO_prospectus__.pdf,(39634, 46332)
4.9453125,https://particuliers.sg.fr/staticfiles/Particuliers/Medias/Home/Banque/Epargne-et-placement/Placements_financiers/SG-Opcimmo/SG_OPCIMMO_prospectus__.pdf,(45464, 52150)
4.79296875,https://particuliers.sg.fr/staticfiles/Particuliers/Medias/Home/Banque/Epargne-et-placement/Placements_financiers/SG-Opcimmo/SG_OPCIMMO_prospectus__.pdf,(51309, 57662)
4.296875,https://particuliers.sg.fr/staticfiles/Particuliers/Medias/Home/Banque/Epargne-et-placement/Placements_financiers/SG-Opcimmo/SG_OPCIMMO_prospectus__.pdf,(56890, 63459)
3.72265625,https://particuliers.sg.fr/staticfiles/Particuliers/Medias/Home/Banque/Epargne-et-placement/Placements_financiers/SG-Opcimmo/SG_OPCIMMO_prospectus__.pdf,(62686, 69210)
3.177734375,https://particuliers.sg.fr/staticfiles/Particuliers/Medias/Home/Banque/Epargne-et-placement/Placements_financiers/SG-Opcimmo/SG_OPCIMMO_prospectus__.pdf,(68400, 74569)
5.19921875,https://particuliers.sg.fr/staticfiles/Particuliers/Medias/Home/Banque/Epargne-et-placement/Placements_financiers/SG-Opcimmo/SG_OPCIMMO_prospectus__.pdf,(73902, 80253)
5.14453125,https://particuliers.sg.fr/staticfiles/Particuliers/Medias/Home/Banque/Epargne-et-placement/Placements_financiers/SG-Opcimmo/SG_OPCIMMO_prospectus__.pdf,(79472, 86015)
5.04296875,https://particuliers.sg.fr/staticfiles/Particuliers/Medias/Home/Banque/Epargne-et-placement/Placements_financiers/SG-Opcimmo/SG_OPCIMMO_prospectus__.pdf,(85222, 91691)
5.703125,https://particuliers.sg.fr/staticfiles/Particuliers/Medias/Home/Banque/Epargne-et-placement/Placements_financiers/SG-Opcimmo/SG_OPCIMMO_prospectus__.pdf,(90823, 97578)
5.3359375,https://particuliers.sg.fr/staticfiles/Particuliers/Medias/Home/Banque/Epargne-et-placement/Placements_financiers/SG-Opcimmo/SG_OPCIMMO_prospectus__.pdf,(96741, 103158)
6.41796875,https://particuliers.sg.fr/staticfiles/Particuliers/Medias/Home/Banque/Epargne-et-placement/Placements_financiers/SG-Opcimmo/SG_OPCIMMO_prospectus__.pdf,(102411, 108971)
4.6875,https://particuliers.sg.fr/staticfiles/Particuliers/Medias/Home/Banque/Epargne-et-placement/Placements_financiers/SG-Opcimmo/SG_OPCIMMO_prospectus__.pdf,(108140, 114804)
3.212890625,https://particuliers.sg.fr/staticfiles/Particuliers/Medias/Home/Banque/Epargne-et-placement/Placements_financiers/SG-Opcimmo/SG_OPCIMMO_prospectus__.pdf,(113929, -1)
13.1171875,https://www.fbf.fr/uploads/2021/02/Rapport_activite_FBF_2007_FR.pdf,(0, 5891)
8.6875,https://www.fbf.fr/uploads/2021/02/Rapport_activite_FBF_2007_FR.pdf,(5099, 11165)
13.3515625,https://www.fbf.fr/uploads/2021/02/Rapport_activite_FBF_2007_FR.pdf,(10348, 16742)
8.7421875,https://www.fbf.fr/uploads/2021/02/Rapport_activite_FBF_2007_FR.pdf,(15949, 22394)
12.2265625,https://www.fbf.fr/uploads/2021/02/Rapport_activite_FBF_2007_FR.pdf,(21499, 27974)
15.953125,https://www.fbf.fr/uploads/2021/02/Rapport_activite_FBF_2007_FR.pdf,(27200, 33149)
10.4609375,https://www.fbf.fr/uploads/2021/02/Rapport_activite_FBF_2007_FR.pdf,(32349, 38585)
11.375,https://www.fbf.fr/uploads/2021/02/Rapport_activite_FBF_2007_FR.pdf,(37809, 43946)
14.8125,https://www.fbf.fr/uploads/2021/02/Rapport_activite_FBF_2007_FR.pdf,(43163, 48972)
15.703125,https://www.fbf.fr/uploads/2021/02/Rapport_activite_FBF_2007_FR.pdf,(48246, 53753)
11.8515625,https://www.fbf.fr/uploads/2021/02/Rapport_activite_FBF_2007_FR.pdf,(53136, 59170)
10.1015625,https://www.fbf.fr/uploads/2021/02/Rapport_activite_FBF_2007_FR.pdf,(58404, 64643)
13.171875,https://www.fbf.fr/uploads/2021/02/Rapport_activite_FBF_2007_FR.pdf,(63917, 69632)
15.21875,https://www.fbf.fr/uploads/2021/02/Rapport_activite_FBF_2007_FR.pdf,(68989, 74905)
8.859375,https://www.fbf.fr/uploads/2021/02/Rapport_activite_FBF_2007_FR.pdf,(74145, 80283)
10.15625,https://www.fbf.fr/uploads/2021/02/Rapport_activite_FBF_2007_FR.pdf,(79396, 85957)
12.203125,https://www.fbf.fr/uploads/2021/02/Rapport_activite_FBF_2007_FR.pdf,(85205, 91113)
13.2265625,https://www.fbf.fr/uploads/2021/02/Rapport_activite_FBF_2007_FR.pdf,(90441, 96588)
12.1796875,https://www.fbf.fr/uploads/2021/02/Rapport_activite_FBF_2007_FR.pdf,(95749, 101626)
26.40625,https://www.fbf.fr/uploads/2021/02/Rapport_activite_FBF_2007_FR.pdf,(100993, 106825)
10.3828125,https://www.fbf.fr/uploads/2021/02/Rapport_activite_FBF_2007_FR.pdf,(106037, 112497)
2.8046875,https://www.fbf.fr/uploads/2021/02/Rapport_activite_FBF_2007_FR.pdf,(111653, -1)
3.328125,https://mabanque.bnpparibas/content/dam/mabanquemobile/meg/Assurance_Carte_Visa_Infinite.pdf,(0, 4674)
6.1875,https://mabanque.bnpparibas/content/dam/mabanquemobile/meg/Assurance_Carte_Visa_Infinite.pdf,(3942, 9897)
6.296875,https://mabanque.bnpparibas/content/dam/mabanquemobile/meg/Assurance_Carte_Visa_Infinite.pdf,(9182, 15632)
7.0859375,https://mabanque.bnpparibas/content/dam/mabanquemobile/meg/Assurance_Carte_Visa_Infinite.pdf,(14843, 21197)
4.94140625,https://mabanque.bnpparibas/content/dam/mabanquemobile/meg/Assurance_Carte_Visa_Infinite.pdf,(20408, 26772)
5.01953125,https://mabanque.bnpparibas/content/dam/mabanquemobile/meg/Assurance_Carte_Visa_Infinite.pdf,(25954, 32219)
5.625,https://mabanque.bnpparibas/content/dam/mabanquemobile/meg/Assurance_Carte_Visa_Infinite.pdf,(31511, 37962)
5.671875,https://mabanque.bnpparibas/content/dam/mabanquemobile/meg/Assurance_Carte_Visa_Infinite.pdf,(37108, 43544)
3.486328125,https://mabanque.bnpparibas/content/dam/mabanquemobile/meg/Assurance_Carte_Visa_Infinite.pdf,(42779, 49037)
4.52734375,https://mabanque.bnpparibas/content/dam/mabanquemobile/meg/Assurance_Carte_Visa_Infinite.pdf,(48286, 54620)
5.01953125,https://mabanque.bnpparibas/content/dam/mabanquemobile/meg/Assurance_Carte_Visa_Infinite.pdf,(53833, 60295)
4.35546875,https://mabanque.bnpparibas/content/dam/mabanquemobile/meg/Assurance_Carte_Visa_Infinite.pdf,(59525, 65887)
5.38671875,https://mabanque.bnpparibas/content/dam/mabanquemobile/meg/Assurance_Carte_Visa_Infinite.pdf,(65114, 71272)
4.52734375,https://mabanque.bnpparibas/content/dam/mabanquemobile/meg/Assurance_Carte_Visa_Infinite.pdf,(70593, 76633)
5.8984375,https://mabanque.bnpparibas/content/dam/mabanquemobile/meg/Assurance_Carte_Visa_Infinite.pdf,(75850, 82142)
5.0546875,https://mabanque.bnpparibas/content/dam/mabanquemobile/meg/Assurance_Carte_Visa_Infinite.pdf,(81377, 88118)
4.99609375,https://mabanque.bnpparibas/content/dam/mabanquemobile/meg/Assurance_Carte_Visa_Infinite.pdf,(87290, 93979)
7.31640625,https://mabanque.bnpparibas/content/dam/mabanquemobile/meg/Assurance_Carte_Visa_Infinite.pdf,(93121, 99540)
4.53515625,https://mabanque.bnpparibas/content/dam/mabanquemobile/meg/Assurance_Carte_Visa_Infinite.pdf,(98779, 105045)
2.96484375,https://mabanque.bnpparibas/content/dam/mabanquemobile/meg/Assurance_Carte_Visa_Infinite.pdf,(104293, -1)
8.3046875,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Banque/Cartes_bancaires/Cartes_Visa/CB_Visa_Evolution/Guide_Visa_Evolution_01-2021.pdf,(0, 5961)
8.703125,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Banque/Cartes_bancaires/Cartes_Visa/CB_Visa_Evolution/Guide_Visa_Evolution_01-2021.pdf,(5154, 11372)
5.80078125,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Banque/Cartes_bancaires/Cartes_Visa/CB_Visa_Evolution/Guide_Visa_Evolution_01-2021.pdf,(10621, 16590)
6.1328125,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Banque/Cartes_bancaires/Cartes_Visa/CB_Visa_Evolution/Guide_Visa_Evolution_01-2021.pdf,(15832, 22224)
5.28515625,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Banque/Cartes_bancaires/Cartes_Visa/CB_Visa_Evolution/Guide_Visa_Evolution_01-2021.pdf,(21387, 27747)
5.44921875,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Banque/Cartes_bancaires/Cartes_Visa/CB_Visa_Evolution/Guide_Visa_Evolution_01-2021.pdf,(27049, 33157)
3.908203125,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Banque/Cartes_bancaires/Cartes_Visa/CB_Visa_Evolution/Guide_Visa_Evolution_01-2021.pdf,(32355, 38634)
4.8359375,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Banque/Cartes_bancaires/Cartes_Visa/CB_Visa_Evolution/Guide_Visa_Evolution_01-2021.pdf,(37884, 44221)
5.46484375,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Banque/Cartes_bancaires/Cartes_Visa/CB_Visa_Evolution/Guide_Visa_Evolution_01-2021.pdf,(43448, 49722)
6.65625,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Banque/Cartes_bancaires/Cartes_Visa/CB_Visa_Evolution/Guide_Visa_Evolution_01-2021.pdf,(48874, 55247)
6.06640625,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Banque/Cartes_bancaires/Cartes_Visa/CB_Visa_Evolution/Guide_Visa_Evolution_01-2021.pdf,(54438, 61046)
5.55078125,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Banque/Cartes_bancaires/Cartes_Visa/CB_Visa_Evolution/Guide_Visa_Evolution_01-2021.pdf,(60256, 66675)
4.78125,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Banque/Cartes_bancaires/Cartes_Visa/CB_Visa_Evolution/Guide_Visa_Evolution_01-2021.pdf,(65825, 72450)
2.533203125,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Banque/Cartes_bancaires/Cartes_Visa/CB_Visa_Evolution/Guide_Visa_Evolution_01-2021.pdf,(71661, 75962)
3.66796875,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Banque/Cartes_bancaires/Cartes_Visa/CB_Visa_Evolution/Guide_Visa_Evolution_01-2021.pdf,(75408, 79851)
5.65625,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Banque/Cartes_bancaires/Cartes_Visa/CB_Visa_Evolution/Guide_Visa_Evolution_01-2021.pdf,(79071, 85407)
5.58203125,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Banque/Cartes_bancaires/Cartes_Visa/CB_Visa_Evolution/Guide_Visa_Evolution_01-2021.pdf,(84587, 91190)
6.35546875,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Banque/Cartes_bancaires/Cartes_Visa/CB_Visa_Evolution/Guide_Visa_Evolution_01-2021.pdf,(90357, 96732)
5.52734375,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Banque/Cartes_bancaires/Cartes_Visa/CB_Visa_Evolution/Guide_Visa_Evolution_01-2021.pdf,(95956, 102035)
5.0,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Banque/Cartes_bancaires/Cartes_Visa/CB_Visa_Evolution/Guide_Visa_Evolution_01-2021.pdf,(101171, 107359)
6.171875,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Banque/Cartes_bancaires/Cartes_Visa/CB_Visa_Evolution/Guide_Visa_Evolution_01-2021.pdf,(106532, -1)
6.52734375,https://www.hsbc.fr/content/dam/hsbc/fr/docs/fr/fr0010554303-art11-mandarine_valeur_r.pdf,(0, 6239)
6.62890625,https://www.hsbc.fr/content/dam/hsbc/fr/docs/fr/fr0010554303-art11-mandarine_valeur_r.pdf,(5399, 12145)
6.96875,https://www.hsbc.fr/content/dam/hsbc/fr/docs/fr/fr0010554303-art11-mandarine_valeur_r.pdf,(11269, 18146)
6.80859375,https://www.hsbc.fr/content/dam/hsbc/fr/docs/fr/fr0010554303-art11-mandarine_valeur_r.pdf,(17254, 24073)
11.1171875,https://www.hsbc.fr/content/dam/hsbc/fr/docs/fr/fr0010554303-art11-mandarine_valeur_r.pdf,(23275, 29461)
6.515625,https://www.hsbc.fr/content/dam/hsbc/fr/docs/fr/fr0010554303-art11-mandarine_valeur_r.pdf,(28626, 34937)
8.2890625,https://www.hsbc.fr/content/dam/hsbc/fr/docs/fr/fr0010554303-art11-mandarine_valeur_r.pdf,(34133, 40292)
7.66796875,https://www.hsbc.fr/content/dam/hsbc/fr/docs/fr/fr0010554303-art11-mandarine_valeur_r.pdf,(39473, 46333)
8.0859375,https://www.hsbc.fr/content/dam/hsbc/fr/docs/fr/fr0010554303-art11-mandarine_valeur_r.pdf,(45421, 51663)
6.74609375,https://www.hsbc.fr/content/dam/hsbc/fr/docs/fr/fr0010554303-art11-mandarine_valeur_r.pdf,(50854, 57467)
5.62109375,https://www.hsbc.fr/content/dam/hsbc/fr/docs/fr/fr0010554303-art11-mandarine_valeur_r.pdf,(56622, 63367)
5.8671875,https://www.hsbc.fr/content/dam/hsbc/fr/docs/fr/fr0010554303-art11-mandarine_valeur_r.pdf,(62544, 68680)
5.58984375,https://www.hsbc.fr/content/dam/hsbc/fr/docs/fr/fr0010554303-art11-mandarine_valeur_r.pdf,(67891, 74554)
5.41796875,https://www.hsbc.fr/content/dam/hsbc/fr/docs/fr/fr0010554303-art11-mandarine_valeur_r.pdf,(73759, 80330)
5.51171875,https://www.hsbc.fr/content/dam/hsbc/fr/docs/fr/fr0010554303-art11-mandarine_valeur_r.pdf,(79506, 85830)
6.5859375,https://www.hsbc.fr/content/dam/hsbc/fr/docs/fr/fr0010554303-art11-mandarine_valeur_r.pdf,(85056, 90862)
6.19921875,https://www.hsbc.fr/content/dam/hsbc/fr/docs/fr/fr0010554303-art11-mandarine_valeur_r.pdf,(90006, 96183)
3.7265625,https://www.hsbc.fr/content/dam/hsbc/fr/docs/fr/fr0010554303-art11-mandarine_valeur_r.pdf,(95548, 100932)
4.2421875,https://www.hsbc.fr/content/dam/hsbc/fr/docs/fr/fr0010554303-art11-mandarine_valeur_r.pdf,(100373, 105041)
3.919921875,https://www.hsbc.fr/content/dam/hsbc/fr/docs/fr/fr0010554303-art11-mandarine_valeur_r.pdf,(104488, 109072)
3.47265625,https://www.hsbc.fr/content/dam/hsbc/fr/docs/fr/fr0010554303-art11-mandarine_valeur_r.pdf,(108486, 113104)
10.1015625,https://www.hsbc.fr/content/dam/hsbc/fr/docs/fr/fr0010554303-art11-mandarine_valeur_r.pdf,(112518, 116814)
2.07421875,https://www.hsbc.fr/content/dam/hsbc/fr/docs/fr/fr0010554303-art11-mandarine_valeur_r.pdf,(116287, -1)
7.66796875,https://www.creditmutuel.fr/partage/fr/CC/telechargements/communiques-de-presse/2022/2022-02-10_CP_CMAF_Resultats_2021.pdf,(0, 5689)
7.00390625,https://www.creditmutuel.fr/partage/fr/CC/telechargements/communiques-de-presse/2022/2022-02-10_CP_CMAF_Resultats_2021.pdf,(4924, 10902)
8.46875,https://www.creditmutuel.fr/partage/fr/CC/telechargements/communiques-de-presse/2022/2022-02-10_CP_CMAF_Resultats_2021.pdf,(10134, 16215)
8.1640625,https://www.creditmutuel.fr/partage/fr/CC/telechargements/communiques-de-presse/2022/2022-02-10_CP_CMAF_Resultats_2021.pdf,(15394, 21980)
6.4453125,https://www.creditmutuel.fr/partage/fr/CC/telechargements/communiques-de-presse/2022/2022-02-10_CP_CMAF_Resultats_2021.pdf,(21126, 27301)
6.84765625,https://www.creditmutuel.fr/partage/fr/CC/telechargements/communiques-de-presse/2022/2022-02-10_CP_CMAF_Resultats_2021.pdf,(26720, 31926)
6.9765625,https://www.creditmutuel.fr/partage/fr/CC/telechargements/communiques-de-presse/2022/2022-02-10_CP_CMAF_Resultats_2021.pdf,(31058, 37374)
7.0859375,https://www.creditmutuel.fr/partage/fr/CC/telechargements/communiques-de-presse/2022/2022-02-10_CP_CMAF_Resultats_2021.pdf,(36576, 42659)
8.7265625,https://www.creditmutuel.fr/partage/fr/CC/telechargements/communiques-de-presse/2022/2022-02-10_CP_CMAF_Resultats_2021.pdf,(41870, 47262)
6.4765625,https://www.creditmutuel.fr/partage/fr/CC/telechargements/communiques-de-presse/2022/2022-02-10_CP_CMAF_Resultats_2021.pdf,(46671, 52402)
6.1796875,https://www.creditmutuel.fr/partage/fr/CC/telechargements/communiques-de-presse/2022/2022-02-10_CP_CMAF_Resultats_2021.pdf,(51601, 57666)
6.3515625,https://www.creditmutuel.fr/partage/fr/CC/telechargements/communiques-de-presse/2022/2022-02-10_CP_CMAF_Resultats_2021.pdf,(56877, 63147)
6.53515625,https://www.creditmutuel.fr/partage/fr/CC/telechargements/communiques-de-presse/2022/2022-02-10_CP_CMAF_Resultats_2021.pdf,(62308, 68888)
5.94140625,https://www.creditmutuel.fr/partage/fr/CC/telechargements/communiques-de-presse/2022/2022-02-10_CP_CMAF_Resultats_2021.pdf,(68036, 74387)
6.48828125,https://www.creditmutuel.fr/partage/fr/CC/telechargements/communiques-de-presse/2022/2022-02-10_CP_CMAF_Resultats_2021.pdf,(73599, 79956)
6.0,https://www.creditmutuel.fr/partage/fr/CC/telechargements/communiques-de-presse/2022/2022-02-10_CP_CMAF_Resultats_2021.pdf,(79159, 85195)
7.53515625,https://www.creditmutuel.fr/partage/fr/CC/telechargements/communiques-de-presse/2022/2022-02-10_CP_CMAF_Resultats_2021.pdf,(84387, 90611)
7.43359375,https://www.creditmutuel.fr/partage/fr/CC/telechargements/communiques-de-presse/2022/2022-02-10_CP_CMAF_Resultats_2021.pdf,(89979, 96234)
6.56640625,https://www.creditmutuel.fr/partage/fr/CC/telechargements/communiques-de-presse/2022/2022-02-10_CP_CMAF_Resultats_2021.pdf,(95508, 101144)
6.5703125,https://www.creditmutuel.fr/partage/fr/CC/telechargements/communiques-de-presse/2022/2022-02-10_CP_CMAF_Resultats_2021.pdf,(100424, 105979)
2.509765625,https://www.creditmutuel.fr/partage/fr/CC/telechargements/communiques-de-presse/2022/2022-02-10_CP_CMAF_Resultats_2021.pdf,(105230, -1)
4.20703125,https://www.creditmutuel.fr/partage/fr/CC/telechargements/notices-cartes/assurance-visa-infinite.pdf,(0, 10215)
6.37109375,https://www.creditmutuel.fr/partage/fr/CC/telechargements/notices-cartes/assurance-visa-infinite.pdf,(9441, 16009)
5.07421875,https://www.creditmutuel.fr/partage/fr/CC/telechargements/notices-cartes/assurance-visa-infinite.pdf,(15175, 21782)
5.75390625,https://www.creditmutuel.fr/partage/fr/CC/telechargements/notices-cartes/assurance-visa-infinite.pdf,(20951, 27458)
6.2890625,https://www.creditmutuel.fr/partage/fr/CC/telechargements/notices-cartes/assurance-visa-infinite.pdf,(26670, 32989)
6.2265625,https://www.creditmutuel.fr/partage/fr/CC/telechargements/notices-cartes/assurance-visa-infinite.pdf,(32187, 38552)
4.9453125,https://www.creditmutuel.fr/partage/fr/CC/telechargements/notices-cartes/assurance-visa-infinite.pdf,(37833, 44093)
6.515625,https://www.creditmutuel.fr/partage/fr/CC/telechargements/notices-cartes/assurance-visa-infinite.pdf,(43278, 49589)
5.65625,https://www.creditmutuel.fr/partage/fr/CC/telechargements/notices-cartes/assurance-visa-infinite.pdf,(48786, 55166)
5.30078125,https://www.creditmutuel.fr/partage/fr/CC/telechargements/notices-cartes/assurance-visa-infinite.pdf,(54350, 60655)
4.46875,https://www.creditmutuel.fr/partage/fr/CC/telechargements/notices-cartes/assurance-visa-infinite.pdf,(59872, 66071)
4.5703125,https://www.creditmutuel.fr/partage/fr/CC/telechargements/notices-cartes/assurance-visa-infinite.pdf,(65344, 71427)
4.109375,https://www.creditmutuel.fr/partage/fr/CC/telechargements/notices-cartes/assurance-visa-infinite.pdf,(70680, 76812)
6.15625,https://www.creditmutuel.fr/partage/fr/CC/telechargements/notices-cartes/assurance-visa-infinite.pdf,(76049, 82471)
6.55859375,https://www.creditmutuel.fr/partage/fr/CC/telechargements/notices-cartes/assurance-visa-infinite.pdf,(81604, 87866)
5.3125,https://www.creditmutuel.fr/partage/fr/CC/telechargements/notices-cartes/assurance-visa-infinite.pdf,(87103, 93314)
5.234375,https://www.creditmutuel.fr/partage/fr/CC/telechargements/notices-cartes/assurance-visa-infinite.pdf,(92564, 98645)
7.50390625,https://www.creditmutuel.fr/partage/fr/CC/telechargements/notices-cartes/assurance-visa-infinite.pdf,(97881, 104153)
4.35546875,https://www.creditmutuel.fr/partage/fr/CC/telechargements/notices-cartes/assurance-visa-infinite.pdf,(103368, 109740)
1.921875,https://www.creditmutuel.fr/partage/fr/CC/telechargements/notices-cartes/assurance-visa-infinite.pdf,(108971, -1)
8.0859375,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Nos-engagements/Information-reglementaire/Guide_Visa_Kapsul.pdf,(0, 6035)
8.0859375,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Nos-engagements/Information-reglementaire/Guide_Visa_Kapsul.pdf,(5193, 11474)
6.375,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Nos-engagements/Information-reglementaire/Guide_Visa_Kapsul.pdf,(10732, 16710)
5.4375,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Nos-engagements/Information-reglementaire/Guide_Visa_Kapsul.pdf,(15970, 22370)
5.453125,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Nos-engagements/Information-reglementaire/Guide_Visa_Kapsul.pdf,(21583, 27884)
5.6328125,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Nos-engagements/Information-reglementaire/Guide_Visa_Kapsul.pdf,(27126, 33315)
4.0234375,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Nos-engagements/Information-reglementaire/Guide_Visa_Kapsul.pdf,(32502, 38786)
4.8125,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Nos-engagements/Information-reglementaire/Guide_Visa_Kapsul.pdf,(38036, 44414)
5.46875,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Nos-engagements/Information-reglementaire/Guide_Visa_Kapsul.pdf,(43600, 49873)
6.2890625,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Nos-engagements/Information-reglementaire/Guide_Visa_Kapsul.pdf,(49087, 55488)
6.21484375,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Nos-engagements/Information-reglementaire/Guide_Visa_Kapsul.pdf,(54639, 61171)
5.33203125,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Nos-engagements/Information-reglementaire/Guide_Visa_Kapsul.pdf,(60429, 66899)
4.90625,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Nos-engagements/Information-reglementaire/Guide_Visa_Kapsul.pdf,(66027, 72514)
5.56640625,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Nos-engagements/Information-reglementaire/Guide_Visa_Kapsul.pdf,(71826, 77477)
6.0703125,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Nos-engagements/Information-reglementaire/Guide_Visa_Kapsul.pdf,(76711, 83192)
5.36328125,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Nos-engagements/Information-reglementaire/Guide_Visa_Kapsul.pdf,(82296, 88781)
6.125,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Nos-engagements/Information-reglementaire/Guide_Visa_Kapsul.pdf,(87983, 94175)
4.96875,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Nos-engagements/Information-reglementaire/Guide_Visa_Kapsul.pdf,(93405, 99410)
5.79296875,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Nos-engagements/Information-reglementaire/Guide_Visa_Kapsul.pdf,(98737, 104822)
2.951171875,https://particuliers.sg.fr/static/Particuliers/Medias/Home/Nos-engagements/Information-reglementaire/Guide_Visa_Kapsul.pdf,(104084, -1)
4.9765625,https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/document/docs/conditions-generales/PV31237P_CG_Annexe_Carte-VF-web.pdf,(0, 6279)
4.375,https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/document/docs/conditions-generales/PV31237P_CG_Annexe_Carte-VF-web.pdf,(5531, 11805)
4.51171875,https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/document/docs/conditions-generales/PV31237P_CG_Annexe_Carte-VF-web.pdf,(10992, 17407)
5.546875,https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/document/docs/conditions-generales/PV31237P_CG_Annexe_Carte-VF-web.pdf,(16654, 23104)
4.65234375,https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/document/docs/conditions-generales/PV31237P_CG_Annexe_Carte-VF-web.pdf,(22252, 28655)
5.02734375,https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/document/docs/conditions-generales/PV31237P_CG_Annexe_Carte-VF-web.pdf,(27792, 34351)
5.3203125,https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/document/docs/conditions-generales/PV31237P_CG_Annexe_Carte-VF-web.pdf,(33552, 40055)
4.515625,https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/document/docs/conditions-generales/PV31237P_CG_Annexe_Carte-VF-web.pdf,(39249, 45535)
4.765625,https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/document/docs/conditions-generales/PV31237P_CG_Annexe_Carte-VF-web.pdf,(44719, 50962)
5.1015625,https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/document/docs/conditions-generales/PV31237P_CG_Annexe_Carte-VF-web.pdf,(50184, 56465)
4.828125,https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/document/docs/conditions-generales/PV31237P_CG_Annexe_Carte-VF-web.pdf,(55715, 61917)
5.66015625,https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/document/docs/conditions-generales/PV31237P_CG_Annexe_Carte-VF-web.pdf,(61144, 67761)
5.46484375,https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/document/docs/conditions-generales/PV31237P_CG_Annexe_Carte-VF-web.pdf,(66878, 73643)
6.5546875,https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/document/docs/conditions-generales/PV31237P_CG_Annexe_Carte-VF-web.pdf,(72883, 79199)
4.546875,https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/document/docs/conditions-generales/PV31237P_CG_Annexe_Carte-VF-web.pdf,(78479, 84868)
4.39453125,https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/document/docs/conditions-generales/PV31237P_CG_Annexe_Carte-VF-web.pdf,(84035, 90609)
6.4140625,https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/document/docs/conditions-generales/PV31237P_CG_Annexe_Carte-VF-web.pdf,(89755, 96191)
6.0703125,https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/document/docs/conditions-generales/PV31237P_CG_Annexe_Carte-VF-web.pdf,(95377, -1)
